"study_id","analysis_id","analysis_summary","metabolite_name","metabolite_id","refmet_name","units","Control_AKLA.","Control_AMDI.","Control_BABI.","Control_BACO.","Control_BADA.","Control_CECA.","Control_COMA.","Control_DIEM.","Control_DIMA31.","Control_DOMA.","Control_EMYA.","Control_FAAH.","Control_FAKA.","Control_FAND.","Control_HABA.","Control_HOLE.","Control_IBGA.","Control_KHGU.","Control_MAMB.","Control_MBKH.","Control_MEPA.","Control_MOKE.","Control_NDFA25.","Control_NDGU23.","Control_NGEU.","Control_NZFE.","Control_PAMA.","Control_RAFA.","Control_SAAD.","Control_SAAL.","Control_SACA23.","Control_SADI.","Control_SALL.","Control_SESO.","T2D_BASA.","T2D_CAFA.","T2D_CODI.","T2D_DAFA60.","T2D_DIDA.","T2D_DIFA.","T2D_DIFA37.","T2D_DIKH.","T2D_DSMA.","T2D_FAAS.","T2D_FAOU.","T2D_GUOU.","T2D_GUSA.","T2D_KAAD.","T2D_LEWA.","T2D_MADI52.","T2D_MBPA.","T2D_MOMB.","T2D_NDFA.","T2D_NDMO.","T2D_NDND.","T2D_NDOU.","T2D_NDPA.","T2D_NIIB.","T2D_SADI.","T2D_SAKH.","T2D_SAMO11.","T2D_SASE.","T2D_SODA.","T2D_SOFA.","T2D_THAN.","Control_AKLA..1","Control_AMDI..1","Control_BABI..1","Control_BACO..1","Control_BADA..1","Control_CECA..1","Control_COMA..1","Control_DIEM..1","Control_DIMA31..1","Control_DOMA..1","Control_EMYA..1","Control_FAAH..1","Control_FAKA..1","Control_FAND..1","Control_HABA..1","Control_HOLE..1","Control_IBGA..1","Control_KHGU..1","Control_MAMB..1","Control_MBKH..1","Control_MEPA..1","Control_MOKE..1","Control_NDFA25..1","Control_NDGU23..1","Control_NGEU..1","Control_NZFE..1","Control_PAMA..1","Control_RAFA..1","Control_SAAD..1","Control_SAAL..1","Control_SACA23..1","Control_SADI..1","Control_SALL..1","Control_SESO..1","T2D_BASA..1","T2D_CAFA..1","T2D_CODI..1","T2D_DAFA60..1","T2D_DIDA..1","T2D_DIFA..1","T2D_DIFA37..1","T2D_DIKH..1","T2D_DSMA..1","T2D_FAAS..1","T2D_FAOU..1","T2D_GUOU..1","T2D_GUSA..1","T2D_KAAD..1","T2D_LEWA..1","T2D_MADI52..1","T2D_MBPA..1","T2D_MOMB..1","T2D_NDFA..1","T2D_NDMO..1","T2D_NDND..1","T2D_NDOU..1","T2D_NDPA..1","T2D_NIIB..1","T2D_SADI..1","T2D_SAKH..1","T2D_SAMO11..1","T2D_SASE..1","T2D_SODA..1","T2D_SOFA..1","T2D_THAN..1"
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Glycocholate","ME634187","Glycocholic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,61200,89000,19500,188000,25800,31800,77200,10500,24700,17500,162000,78000,24600,79300,177000,9220,62600,294000,60200,4300000,2580,12000,115000,194000,14000,97000,107000,122000,1080000,28800,43300,3420,12500,57100,28000,4270000,34800,19900,34900,14700,46100,29000,3810,186000,5060,10200,186000,16300,38600,4680,82200,806000,506000,191000,62800,110000,40800,10800,14700,26300,51700,4330,19800,20100,360000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Glycodeoxycholate/Glychenodeoxycholate","ME634190","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,294000,138000,172000,928000,60100,159000,227000,25700,116000,20400,642000,399000,80600,309000,1740000,253000,425000,1470000,305000,8080000,10200,48300,1e+06,947000,49600,563000,209000,185000,5110000,154000,135000,11900,35600,61500,153000,4340000,213000,222000,441000,14200,288000,272000,12600,1060000,50600,67200,398000,75100,133000,27000,135000,2120000,1710000,545000,376000,882000,151000,36800,122000,218000,173000,14400,105000,47100,2040000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","GMP","ME634121","GMP","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,NA,1080,NA,NA,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13800,NA,1300,NA,NA,NA,NA,NA,NA,NA,NA,1250,56400,NA,NA,NA,NA,NA,NA,33800,16300,NA,4770,NA,NA,14300,NA,NA,NA,47100,1080,NA,37000,NA,8240,NA,NA,48300,3570,19800,68600,456,4500,60200,NA,NA,17600,1030,8160
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","GTP","ME634119","GTP","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,510,NA,NA,641,NA,2440,360,NA,NA,NA,1780,7450,3690,NA,9040,5420,NA,11800,NA,551,280,NA,703,NA,NA,4060,5730,NA,NA,2510,NA,NA,NA,NA,NA,7370,10000,NA,NA,NA,8110,10400,3660,1880,NA,5920,4170,NA,NA,635,596,NA,841,421,4770,NA,NA,NA,NA,NA,398,NA,5000,NA,NA
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","HETE","ME634193","HETE","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,23500,18000,31300,27500,11200,20700,23900,24900,28200,27100,20900,24600,28800,30300,50700,27400,26500,65500,24200,36400,30300,18900,38200,39300,26900,20500,29100,21000,91100,26900,32600,29400,14700,22900,25100,215000,312000,132000,26700,27600,176000,102000,27100,13900,27600,55700,28200,60900,29600,26700,64200,38600,93200,89900,56600,39100,46600,26400,19500,55700,20400,19800,22700,33400,210000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Hexadecanoic acid","ME634173","Palmitic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,46100000,47700000,2.02e+08,2.12e+08,63100000,5.9e+07,1.71e+08,39900000,77600000,5.7e+07,1.54e+08,1.78e+08,49700000,70300000,87700000,88400000,1.79e+08,63800000,40600000,1.16e+08,42800000,43600000,86200000,2.22e+08,60100000,60800000,5.8e+07,28200000,1.58e+08,81600000,25900000,79100000,62100000,57500000,63900000,2.03e+08,2.14e+08,1.9e+08,60500000,50900000,1.59e+08,1.92e+08,59600000,1.67e+08,47400000,73900000,81900000,1.86e+08,1.32e+08,44200000,53200000,2.31e+08,1.38e+08,1.75e+08,1.05e+08,1.31e+08,2.26e+08,2.3e+07,79800000,2.55e+08,48200000,51200000,76100000,44100000,2.19e+08
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Hexadecenoic acid","ME634176","Hexadecenoic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,13400000,3830000,21100000,40700000,8540000,11500000,20400000,3960000,10300000,9700000,32400000,33500000,13600000,11300000,20600000,30700000,40900000,11800000,2360000,9510000,9780000,8350000,20800000,41200000,12700000,10500000,1.2e+07,1440000,1.5e+07,4960000,2090000,1.1e+07,14900000,1.6e+07,4290000,32500000,50500000,57600000,3700000,5250000,2.7e+07,29200000,10800000,33200000,3830000,6700000,2.2e+07,37600000,2.1e+07,2920000,5820000,38700000,19900000,23700000,11700000,1.5e+07,28900000,1740000,8140000,4.4e+07,4270000,6590000,7750000,7040000,29700000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","HODE","ME634192","HODE","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,39600,23500,53100,179000,29200,35500,59500,29300,49200,38100,110000,78800,51600,35000,127000,70100,75600,257000,55000,1040000,21100,46400,148000,198000,20800,39700,68600,21500,272000,34900,17900,44600,70500,31400,96800,737000,699000,506000,45200,27200,412000,266000,29400,114000,26600,74500,54800,156000,102000,30900,113000,173000,114000,220000,121000,189000,220000,49200,42900,127000,21000,73600,58400,34600,428000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","HPETE/Leukotriene B4 (isobars)","ME634194","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,41900,42300,331000,267000,70600,92200,313000,27600,65700,39500,348000,332000,50500,94300,92900,191000,494000,46200,20300,180000,80100,50000,78100,363000,86300,75000,53200,8060,259000,39600,15200,59400,115000,89700,24900,349000,539000,702000,34600,38300,410000,485000,47700,463000,28900,25100,115000,453000,192000,17200,35300,283000,346000,260000,99200,180000,339000,14800,43300,583000,40500,41100,42300,52100,334000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","IMP","ME634124","IMP","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,1770,323,12500,1790,NA,1200,NA,402,NA,943,NA,NA,1730,492,1860,NA,NA,58300,NA,NA,NA,NA,9390,NA,NA,NA,638,1850,NA,NA,NA,NA,NA,NA,522,42700,6060,NA,NA,NA,20700,NA,1300,22700,NA,88300,491,NA,213000,697,16500,560,10400,252000,NA,196000,528000,670,1100,172000,NA,NA,94500,567,1350
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Indolepyruvate","ME634162","Indolepyruvic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,NA,40700,110000,105000,NA,NA,95400,NA,NA,NA,49300,64400,NA,NA,45100,20300,116000,NA,NA,75100,NA,NA,21600,60800,22300,NA,NA,NA,94800,NA,NA,37600,NA,15600,NA,66900,23600,NA,NA,39600,37200,29300,NA,139000,49300,NA,NA,22700,31100,NA,NA,85100,69300,7510,NA,81000,56500,23200,22700,28700,NA,NA,NA,NA,76900
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Inosine","ME634125","Inosine","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,6980,13200,13700,77100,6130,8150,48300,16300,15800,12400,23300,17500,8990,15600,38000,32200,67200,18900,16100,34400,11200,5230,44500,43700,14600,13100,17800,10400,89900,16800,13900,24400,4510,16500,26700,46400,70500,32800,10200,19900,52900,25100,7520,87900,5160,995000,32500,49400,43200,11600,78200,113000,27300,199000,20200,113000,1660000,44900,15400,77900,19500,9480,163000,10300,82700
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Itacote","ME634150","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,251000,110000,928000,1e+06,125000,187000,692000,134000,242000,138000,932000,964000,165000,143000,599000,447000,940000,801000,241000,994000,82500,125000,623000,917000,144000,231000,284000,153000,1370000,382000,119000,290000,144000,167000,403000,1090000,1170000,1070000,329000,126000,905000,942000,153000,949000,192000,243000,289000,7e+05,715000,244000,217000,1410000,878000,1660000,201000,686000,734000,185000,237000,1200000,283000,142000,184000,193000,1240000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Lactate","ME634137","Lactic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,2.9e+07,3.5e+07,71100000,1.08e+08,1.9e+07,28400000,57200000,13400000,26800000,19500000,65300000,65100000,31500000,54700000,41800000,5.1e+07,1.19e+08,91900000,63800000,63500000,12900000,18600000,67700000,1.2e+08,27400000,32500000,50900000,29300000,1.19e+08,3.6e+07,30900000,44900000,34600000,46200000,64900000,99600000,70100000,82200000,72800000,29100000,1.07e+08,77200000,43800000,1.38e+08,30300000,96400000,30400000,78500000,9.3e+07,50200000,1.03e+08,1.26e+08,1.72e+08,1.39e+08,84100000,1.76e+08,1.82e+08,18200000,62800000,96200000,43900000,26300000,9.4e+07,3.1e+07,1.86e+08
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Malate","ME634148","Malic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,368000,403000,1310000,1640000,258000,443000,1360000,228000,393000,287000,1620000,1470000,345000,460000,674000,790000,2090000,1350000,682000,1810000,199000,3e+05,1110000,1790000,364000,515000,567000,232000,3e+06,680000,260000,438000,291000,458000,796000,2560000,1880000,1770000,629000,3e+05,2820000,1580000,367000,3060000,452000,632000,756000,1480000,1790000,418000,555000,2910000,2510000,2340000,653000,2760000,2960000,283000,478000,2450000,831000,351000,630000,456000,3160000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Maltose/Sucrose","ME634138","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,24500,49100,83200,76400,58200,73600,81900,38000,58500,63700,67400,67800,56200,60900,62300,146000,34900,125000,77700,50800,460000,33000,70800,85600,42500,1e+05,73500,61200,112000,58000,28100,49700,57100,106000,67100,175000,281000,16300,59500,276000,70500,73400,62300,43900,135000,48100,79300,64900,165000,63600,97800,96400,135000,143000,296000,5760,114000,133000,63000,360000,50600,41300,183000,169000,73300
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Maltotriose","ME634139","Maltotriose","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,1060,1180,NA,NA,7180,1200,NA,2290,13300,1320,NA,NA,23500,11400,NA,NA,NA,51200,17000,6310,14800,1570,NA,3330,NA,21700,9230,2240,NA,3650,NA,1760,6550,2430,8110,18300,61600,NA,13600,41900,9380,4900,7990,NA,20200,2550,18900,NA,89300,3050,7760,8990,NA,NA,66200,NA,7520,18100,5280,117000,5390,8450,13500,38300,NA
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Mannitol/Sorbitol/Glucitol/Iditol","ME634140","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,NA,179000,NA,NA,NA,186000,NA,NA,1070000,NA,NA,130000,NA,108000,NA,NA,183000,NA,NA,NA,62900,104000,NA,268000,43500,81900,NA,160000,NA,NA,NA,NA,NA,NA,NA,450000,542000,191000,372000,88400,NA,315000,NA,NA,202000,NA,1420000,NA,2110000,189000,NA,NA,513000,363000,168000,NA,NA,176000,NA,237000,NA,67800,NA,NA,275000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Mercaptopyruvate","ME634158","3-Mercaptopyruvic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,7280,12100,163000,77200,12200,12600,104000,8830,10100,7390,79400,85200,6640,7170,137000,7810,101000,104000,12400,72400,9150,12200,26200,113000,8360,13000,4830,10600,49900,4960,12500,9010,10400,8230,7530,80500,130000,59800,9180,11500,47800,85400,7560,58400,7960,7030,11300,125000,28200,6070,7290,138000,27300,90700,12400,21800,71300,12300,7480,135000,11800,11400,9530,13700,67400
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","N-Acetylneuramite","ME634154","","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,65400,39200,90000,140000,47500,41900,119000,52500,56400,40800,127000,78700,54700,64900,79300,110000,152000,233000,54300,131000,32300,41800,122000,133000,46100,61700,67200,47900,276000,53900,29100,66700,51600,1e+05,67900,312000,474000,187000,98300,138000,178000,277000,41700,2e+05,44400,84200,133000,98500,378000,70000,113000,226000,181000,659000,146000,303000,302000,148000,51100,398000,40700,47800,155000,47700,2e+05
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Octadecadienoic acid","ME634178","Octadecadienoic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,50700000,39100000,93100000,2.29e+08,45400000,45200000,83700000,29300000,53400000,45900000,1.43e+08,1.44e+08,47300000,46800000,64900000,86300000,1.1e+08,80600000,41300000,1.82e+08,19400000,40600000,67800000,2.03e+08,38100000,3.8e+07,34200000,9270000,84200000,46900000,10400000,80300000,63900000,35100000,47500000,1.29e+08,2.83e+08,2.63e+08,32900000,22400000,1.26e+08,1.49e+08,20200000,1.9e+08,18900000,58900000,44200000,1.01e+08,1.01e+08,29300000,29400000,1.27e+08,55400000,1.53e+08,68600000,71600000,2.95e+08,9970000,38300000,2.05e+08,32900000,6.3e+07,64600000,22700000,1.51e+08
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Octadecanoic acid","ME634174","Stearic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,8940000,16400000,73500000,45800000,17500000,15100000,59200000,8290000,18100000,11600000,56700000,51200000,8300000,13800000,21900000,24800000,59800000,31200000,13200000,46200000,10900000,13600000,22500000,62100000,15600000,1.4e+07,10800000,9860000,49600000,19700000,8730000,19400000,12300000,13200000,19800000,66900000,62400000,54200000,13900000,11500000,53400000,48700000,10700000,6.6e+07,12100000,16800000,16200000,56900000,32400000,12400000,11500000,53400000,52200000,5.7e+07,24500000,37900000,60500000,4820000,15700000,76600000,1.5e+07,11600000,14200000,11100000,60400000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Octadecatrienoic acid","ME634179","Octadecatrienoic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,2860000,2420000,6700000,17100000,2730000,3520000,5510000,1870000,4750000,3820000,11900000,18300000,2770000,3090000,3590000,6250000,6750000,5620000,1700000,14500000,826000,2600000,3960000,18700000,2510000,3170000,2160000,413000,4490000,2370000,492000,7230000,4410000,1220000,1920000,11700000,24200000,26400000,1140000,804000,10700000,11100000,892000,16700000,1030000,3730000,2160000,7330000,5370000,1700000,1140000,7250000,2090000,10400000,4410000,3210000,27600000,357000,2020000,15800000,3190000,4680000,4870000,883000,1.2e+07
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Octadecenoic acid","ME634177","Octadecenoic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,66700000,4.9e+07,1.33e+08,2.65e+08,65600000,64100000,1.78e+08,30800000,86500000,53100000,1.63e+08,2.05e+08,68300000,72100000,8.9e+07,1.29e+08,1.99e+08,62100000,36700000,98400000,45100000,43800000,1.07e+08,2.62e+08,60800000,60900000,59600000,1.7e+07,1.24e+08,70300000,19900000,1.04e+08,6.7e+07,67700000,68700000,1.72e+08,3.08e+08,2.15e+08,41800000,43100000,1.35e+08,1.93e+08,51600000,1.69e+08,35400000,73900000,88300000,1.77e+08,1.48e+08,31300000,45800000,2.31e+08,1.08e+08,1.52e+08,1.14e+08,1.19e+08,2.09e+08,14800000,91600000,2.31e+08,34400000,51300000,69100000,48800000,2.16e+08
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Octanoic acid (caprylate)","ME634169","Caprylic acid","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,498000,959000,1390000,1240000,996000,1060000,2070000,785000,974000,734000,4320000,2320000,387000,758000,402000,1130000,1860000,935000,897000,2650000,919000,1270000,1020000,2160000,914000,791000,616000,513000,1480000,1200000,820000,903000,1010000,1040000,879000,8980000,1870000,2170000,1050000,1030000,1800000,2090000,694000,2320000,1030000,695000,926000,1550000,1090000,641000,772000,1530000,2570000,1770000,1020000,1760000,1700000,725000,684000,2330000,957000,851000,809000,864000,2180000
"ST002681","AN004354","Reversed phase NEGATIVE ION MODE","Pantothenol","ME634157","Pantothenol","AU",190000,202000,113000,64700,87400,175000,246000,211000,131000,133000,256000,179000,102000,171000,88700,509000,231000,59100,76100,133000,142000,166000,139000,260000,189000,168000,89600,37600,115000,161000,116000,313000,190000,173000,306000,481000,127000,346000,123000,133000,85900,155000,125000,272000,229000,207000,131000,154000,407000,139000,152000,295000,359000,172000,442000,281000,332000,71600,85300,120000,126000,224000,156000,154000,390000,57300,44400,72300,78600,27400,23700,108000,33100,32900,34900,61000,90300,23900,28900,59800,122000,131000,94500,28000,86200,16200,18400,77400,77400,22400,31400,36000,18900,120000,51500,17000,85100,25900,34700,64100,134000,250000,234000,51100,28200,81300,98500,22600,135000,32200,45600,28200,157000,73700,27200,52900,142000,97800,176000,52000,165000,141000,60300,29900,136000,33700,20000,31800,27900,189000
